Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
2580,0.78,Ideal,D,SI1,61.1,57.0,3214,5.95,5.97,3.64
2583,0.92,Ideal,J,VS2,61.1,57.0,3215,6.31,6.22,3.83
2586,1.1,Premium,J,SI2,60.0,58.0,3216,6.77,6.66,4.03
2587,1.1,Ideal,I,SI2,61.7,56.0,3216,6.65,6.6,4.09
2589,0.71,Premium,D,VS2,59.2,59.0,3217,5.8,5.86,3.45
2590,0.71,Ideal,D,VS2,62.5,55.0,3217,5.71,5.74,3.58
2594,0.64,Ideal,F,VVS2,60.9,56.0,3217,5.57,5.59,3.4
2595,0.71,Ideal,E,VS2,60.3,56.0,3217,5.8,5.84,3.51
2596,0.77,Premium,F,VS2,62.1,59.0,3218,5.85,5.87,3.64
2597,0.52,Ideal,D,VVS1,62.0,57.0,3218,5.15,5.17,3.2
2600,0.77,Ideal,E,SI1,61.6,57.0,3218,5.91,5.87,3.63
2610,0.73,Ideal,H,VVS1,62.1,56.0,3220,5.75,5.8,3.59
2611,1.15,Premium,H,SI2,60.4,58.0,3220,6.8,6.75,4.09
2613,0.71,Ideal,D,VS2,61.4,57.0,3222,5.73,5.77,3.53
2614,0.51,Ideal,D,VVS2,61.3,56.0,3223,5.14,5.15,3.16
2615,0.72,Ideal,E,VS2,61.3,57.0,3223,5.76,5.79,3.54
2616,0.82,Premium,I,IF,61.2,60.0,3224,6.03,5.99,3.68
2620,0.9,Premium,G,SI2,61.3,55.0,3226,6.18,6.12,3.77
2622,0.74,Ideal,F,VS1,62.3,56.0,3226,5.76,5.79,3.6
2624,0.8,Premium,D,SI1,59.4,55.0,3226,6.06,6.02,3.59
2627,0.72,Ideal,F,VS2,61.1,56.0,3226,5.92,5.8,3.55
2628,0.51,Ideal,E,VVS1,61.3,56.0,3226,5.21,5.13,3.17
2630,0.65,Ideal,D,VVS2,61.4,60.0,3228,5.54,5.57,3.41
2633,0.7,Premium,D,VS1,61.6,60.0,3229,5.63,5.6,3.46
2635,0.71,Ideal,H,VS1,61.8,55.0,3229,5.72,5.77,3.55
2636,0.71,Ideal,H,VS1,61.7,55.0,3229,5.73,5.75,3.54
2637,0.71,Ideal,H,VS1,60.8,57.0,3229,5.74,5.79,3.51
2638,0.71,Ideal,H,VS1,61.4,56.0,3229,5.74,5.78,3.54
2641,0.79,Premium,E,VS2,59.4,60.0,3230,6.08,6.05,3.6
2642,1.03,Ideal,H,I1,61.5,57.0,3230,6.52,6.48,4.0
2643,0.81,Premium,F,SI1,61.0,59.0,3230,6.01,5.99,3.66
2645,0.81,Ideal,E,VS2,60.4,57.0,3231,6.02,6.06,3.65
2651,0.71,Ideal,H,IF,62.2,57.0,3234,5.7,5.74,3.56
2653,0.7,Ideal,G,VVS2,59.9,58.0,3234,5.78,5.8,3.47
2654,0.71,Ideal,D,VS2,61.4,56.0,3234,5.74,5.79,3.54
2656,1.05,Ideal,H,SI2,60.6,57.0,3234,6.59,6.55,3.98
2658,0.77,Premium,E,VS2,60.5,59.0,3234,5.98,5.92,3.6
2661,0.73,Ideal,E,VS1,62.5,57.0,3235,5.73,5.76,3.59
2663,0.7,Ideal,H,VVS2,62.2,55.0,3235,5.71,5.76,3.57
2664,0.72,Ideal,E,VS2,62.1,57.0,3235,5.73,5.76,3.57
2665,0.72,Ideal,D,VS2,60.9,55.0,3236,5.77,5.89,3.55
2666,0.95,Premium,I,SI2,62.5,58.0,3237,6.3,6.24,3.92
2667,0.85,Premium,G,VS2,61.0,58.0,3237,6.11,6.08,3.72
2673,0.71,Ideal,E,VS1,60.4,56.0,3238,5.8,5.85,3.52
2676,0.7,Premium,D,VS1,60.6,58.0,3239,5.73,5.75,3.48
2678,0.73,Ideal,I,VVS1,61.8,57.0,3239,5.75,5.77,3.56
2682,0.79,Ideal,D,SI1,61.2,56.0,3242,5.95,6.02,3.66
2683,0.72,Ideal,F,SI1,60.2,57.0,3242,5.83,5.86,3.52
2687,0.68,Ideal,E,VS1,61.3,55.0,3243,5.67,5.71,3.49
2690,0.74,Ideal,F,VS2,60.8,57.0,3246,5.85,5.87,3.56
2691,0.84,Ideal,D,SI2,61.8,56.0,3246,6.04,6.06,3.74
2693,0.9,Premium,G,SI2,62.1,58.0,3246,6.13,6.08,3.79
2698,0.9,Premium,G,SI2,61.1,58.0,3246,6.22,6.18,3.79
2701,0.31,Ideal,G,VS2,62.2,54.0,562,4.38,4.4,2.73
2702,0.31,Ideal,G,VS2,62.2,54.0,562,4.34,4.38,2.71
2703,0.31,Ideal,G,VS2,60.8,56.0,562,4.38,4.4,2.67
2704,0.31,Ideal,G,VS2,61.1,57.0,562,4.37,4.4,2.68
2705,0.31,Ideal,G,VS2,62.2,53.0,562,4.37,4.38,2.72
2706,0.31,Ideal,H,VS1,62.0,53.0,562,4.34,4.37,2.7
2707,0.31,Ideal,H,VS1,61.3,55.0,562,4.36,4.38,2.68
2710,0.35,Ideal,G,VS2,61.6,54.0,563,4.55,4.58,2.81
2711,0.31,Ideal,G,SI1,61.6,55.0,563,4.34,4.37,2.68
2714,0.32,Ideal,G,VS2,61.8,55.0,564,4.4,4.43,2.73
2715,0.33,Ideal,H,SI1,61.7,55.0,564,4.43,4.46,2.74
2716,0.33,Ideal,H,SI1,60.6,56.0,564,4.46,4.49,2.72
2717,0.3,Ideal,E,SI1,61.9,57.0,564,4.29,4.32,2.66
2718,0.3,Ideal,E,SI1,62.3,57.0,564,4.28,4.32,2.68
2721,0.26,Ideal,E,VVS2,62.5,55.0,564,4.07,4.09,2.55
2726,0.36,Ideal,G,SI2,61.8,56.0,565,4.58,4.61,2.84
2727,0.34,Ideal,E,SI1,61.9,55.0,565,4.51,4.53,2.8
2729,0.31,Ideal,D,SI1,61.3,56.0,565,4.36,4.41,2.69
2730,0.31,Ideal,D,SI1,61.7,55.0,565,4.37,4.41,2.71
2733,0.91,Ideal,F,SI2,61.1,55.0,3246,6.24,6.19,3.8
2737,0.71,Ideal,E,VS2,62.0,55.0,3247,5.7,5.75,3.55
2738,0.71,Ideal,E,VS2,62.5,55.0,3247,5.67,5.73,3.56
2739,0.52,Ideal,D,VVS1,62.0,57.0,3247,5.17,5.15,3.2
2741,0.61,Ideal,F,VVS2,61.5,55.0,3248,5.47,5.53,3.38
2742,0.61,Ideal,F,VVS2,61.4,56.0,3248,5.44,5.49,3.36
2743,0.61,Ideal,F,VVS2,61.1,57.0,3248,5.47,5.49,3.34
2744,0.65,Ideal,G,VVS1,61.9,56.0,3248,5.56,5.59,3.45
2745,0.7,Ideal,E,VS1,62.1,55.0,3248,5.72,5.77,3.57
2748,0.76,Ideal,E,VS2,61.5,56.0,3249,5.89,5.92,3.63
2750,0.76,Ideal,H,VVS2,61.0,56.0,3249,5.85,5.91,3.59
2751,0.73,Ideal,F,SI1,61.7,55.0,3249,5.79,5.82,3.58
2756,0.72,Premium,F,VVS2,61.1,58.0,3250,5.78,5.84,3.55
2760,0.93,Premium,J,VS2,62.3,60.0,3250,6.3,6.23,3.9
2761,0.73,Premium,D,VS2,59.8,58.0,3250,5.89,5.85,3.51
2763,0.71,Ideal,G,VS1,61.0,56.0,3251,5.77,5.8,3.53
2764,0.8,Ideal,E,SI2,60.9,57.0,3251,6.0,6.03,3.66
2766,0.9,Ideal,I,SI1,62.3,56.0,3251,6.18,6.12,3.83
2767,0.9,Ideal,I,SI1,60.8,57.0,3251,6.25,6.22,3.79
2768,0.9,Premium,I,SI1,61.8,58.0,3251,6.21,6.19,3.83
2769,0.77,Ideal,D,SI1,60.8,57.0,3251,5.94,5.9,3.6
2770,0.71,Ideal,D,SI1,62.0,55.0,3252,5.71,5.76,3.56
2772,0.7,Ideal,G,VS2,61.9,56.0,3253,5.68,5.7,3.52
2773,0.7,Ideal,G,VS2,61.5,57.0,3253,5.7,5.74,3.52
2774,0.7,Ideal,G,VS2,61.6,57.0,3253,5.7,5.73,3.53
2775,0.77,Ideal,G,SI1,61.5,56.0,3253,5.89,5.92,3.63
2778,0.83,Ideal,F,SI1,62.1,55.0,3254,6.0,6.05,3.74
2780,0.74,Ideal,H,VS1,61.0,55.0,3254,5.86,5.88,3.58
2781,0.74,Ideal,H,VS1,62.1,55.0,3254,5.82,5.84,3.62
2783,0.9,Ideal,J,VS2,62.5,57.0,3255,6.16,6.26,3.88
2784,0.73,Ideal,D,VS2,61.9,56.0,3255,5.76,5.81,3.58
2786,0.91,Ideal,J,VS2,62.1,56.0,3256,6.18,6.22,3.85
2787,0.79,Ideal,E,SI1,61.9,55.0,3256,5.97,5.89,3.67
2788,0.76,Ideal,F,VS2,61.0,55.0,3257,5.89,5.92,3.6
2789,0.81,Ideal,H,VS1,61.8,58.0,3257,5.97,6.04,3.71
2790,0.72,Ideal,H,IF,61.4,56.0,3257,5.76,5.8,3.55
2794,0.78,Ideal,F,VS2,61.3,57.0,3259,5.91,5.93,3.63
2797,0.77,Premium,E,VS1,60.8,56.0,3260,5.95,5.9,3.6
2800,0.7,Ideal,F,VS1,61.5,55.0,3261,5.73,5.75,3.53
2802,1.04,Premium,H,I1,61.6,61.0,3261,6.47,6.45,3.98
2804,0.71,Ideal,D,SI1,60.9,57.0,3262,5.75,5.79,3.51
2805,0.91,Premium,G,SI1,62.5,56.0,3262,6.3,6.18,3.9
2806,0.75,Ideal,E,VS2,62.4,57.0,3263,5.76,5.81,3.61
2807,1.11,Premium,H,I1,61.0,59.0,3263,6.67,6.61,4.05
2810,0.88,Ideal,I,SI1,62.4,55.0,3264,6.12,6.16,3.83
2811,0.72,Ideal,F,VS1,61.1,56.0,3265,5.76,5.79,3.53
2812,0.7,Premium,E,VVS1,61.7,59.0,3265,5.67,5.71,3.51
2815,0.7,Ideal,F,VS1,60.7,58.0,3265,5.72,5.75,3.48
2816,0.84,Ideal,D,SI1,61.5,54.0,3265,6.07,6.13,3.75
2822,0.93,Ideal,F,SI2,62.0,57.0,3266,6.31,6.28,3.9
2824,0.81,Premium,D,SI1,62.4,59.0,3266,5.96,5.89,3.7
2825,1.12,Premium,J,SI2,60.7,61.0,3266,6.71,6.64,4.05
2826,0.81,Premium,G,VS1,62.3,56.0,3266,5.95,5.89,3.69
2831,0.91,Ideal,J,VS1,60.7,57.0,3267,6.23,6.26,3.79
2835,0.78,Ideal,I,VVS2,62.4,56.0,3267,5.87,5.9,3.67
2836,0.78,Ideal,G,SI1,62.2,55.0,3267,5.87,5.9,3.66
2839,0.96,Premium,J,SI1,60.3,59.0,3269,6.4,6.36,3.85
2844,0.81,Premium,E,SI1,60.8,59.0,3270,5.95,5.99,3.63
2845,0.56,Ideal,D,VVS1,61.8,56.0,3270,5.28,5.31,3.27
2846,0.73,Ideal,G,VS1,61.5,56.0,3270,5.8,5.77,3.56
2847,0.73,Ideal,E,VS2,62.2,56.0,3270,5.78,5.76,3.59
2848,0.79,Ideal,D,SI1,61.3,54.0,3270,6.01,5.96,3.67
2850,1.1,Premium,I,SI2,59.3,62.0,3271,6.75,6.7,3.99
2851,0.67,Ideal,G,IF,61.6,55.0,3271,5.61,5.65,3.47
2852,0.71,Ideal,E,VS1,59.7,57.0,3272,5.84,5.86,3.49
2854,0.73,Ideal,G,VS1,60.2,56.0,3273,5.86,5.9,3.54
2859,0.72,Ideal,H,VS1,60.7,55.0,3274,5.83,5.85,3.54
2860,0.72,Ideal,H,VS1,61.5,55.0,3274,5.77,5.85,3.56
2861,0.72,Ideal,H,VS1,61.6,56.0,3274,5.76,5.79,3.55
2864,0.73,Ideal,E,VS2,61.9,55.0,3275,5.76,5.8,3.57
2865,0.72,Ideal,D,VS2,60.5,57.0,3275,5.81,5.83,3.52
2872,0.9,Premium,I,SI1,59.6,60.0,3276,6.37,6.24,3.76
2875,1.0,Premium,J,SI1,62.0,62.0,3276,6.27,6.22,3.87
2876,0.78,Ideal,E,VS2,62.0,55.0,3276,5.95,5.89,3.67
2877,1.0,Ideal,I,SI2,62.5,56.0,3276,6.38,6.35,3.98
2878,1.25,Ideal,E,I1,60.9,56.0,3276,6.95,6.91,4.22
2881,0.7,Ideal,D,VS1,61.1,57.0,3278,5.73,5.75,3.51
2884,0.84,Ideal,G,SI1,62.4,57.0,3279,6.06,6.03,3.77
2887,0.71,Ideal,F,VS1,62.3,55.0,3281,5.74,5.76,3.58
2888,0.93,Ideal,J,VS1,62.3,56.0,3281,6.26,6.22,3.89
2902,0.84,Ideal,I,VS1,62.3,59.0,3283,5.99,6.04,3.75
2904,0.72,Ideal,E,VS1,61.9,55.0,3283,5.74,5.77,3.56
2905,0.72,Ideal,H,IF,62.1,58.0,3283,5.72,5.75,3.56
2908,0.52,Ideal,D,VVS2,61.5,55.0,3284,5.19,5.22,3.2
2909,0.71,Ideal,F,VS1,60.4,57.0,3284,5.78,5.81,3.5
2910,0.86,Ideal,D,SI2,60.2,56.0,3284,6.16,6.19,3.72
2913,0.8,Premium,F,VS2,62.4,59.0,3285,5.92,5.85,3.67
2915,0.8,Premium,F,VS2,59.7,58.0,3285,6.02,5.97,3.58
2920,0.74,Ideal,H,VVS1,62.5,55.0,3287,5.76,5.79,3.61
2921,0.7,Ideal,D,VS1,62.5,57.0,3287,5.64,5.68,3.54
2931,0.83,Ideal,F,SI1,60.7,57.0,3290,6.02,6.1,3.68
2932,0.71,Ideal,H,IF,61.1,56.0,3290,5.74,5.78,3.52
2933,0.71,Ideal,H,IF,61.6,55.0,3290,5.75,5.78,3.55
2936,0.77,Premium,E,VS2,60.5,59.0,3291,5.92,5.98,3.6
2938,0.77,Premium,D,VS2,61.8,58.0,3291,5.84,5.81,3.6
2945,0.8,Ideal,F,SI1,60.1,60.0,3293,5.98,6.03,3.61
2946,1.05,Premium,E,I1,62.2,61.0,3293,6.51,6.48,4.04
2948,0.76,Ideal,D,VS2,60.2,56.0,3293,5.95,5.92,3.57
2950,0.72,Ideal,F,VS1,61.1,56.0,3294,5.79,5.76,3.53
2951,0.7,Premium,E,VVS1,61.7,59.0,3294,5.71,5.67,3.51
2956,0.72,Ideal,G,VVS2,61.0,56.0,3295,5.8,5.84,3.55
2957,0.82,Premium,E,SI1,62.5,56.0,3295,6.01,5.96,3.74
2958,1.01,Premium,J,VS2,62.4,60.0,3296,6.45,6.35,3.99
2962,0.91,Ideal,J,VS1,60.7,57.0,3296,6.26,6.23,3.79
2963,1.07,Premium,G,SI2,62.5,59.0,3296,6.5,6.47,4.05
2964,0.8,Ideal,E,SI1,62.0,57.0,3297,5.97,5.94,3.69
2965,0.8,Premium,E,SI1,61.5,58.0,3297,5.97,5.93,3.66
2966,1.01,Premium,F,SI2,60.9,60.0,3297,6.45,6.42,3.91
2971,0.7,Ideal,I,VS2,61.9,57.0,3298,5.68,5.73,3.53
2974,0.62,Ideal,F,VVS2,61.4,56.0,3299,5.46,5.5,3.37
2975,0.91,Ideal,J,VS2,61.9,58.0,3299,6.18,6.22,3.84
2976,0.71,Ideal,G,VS2,61.8,56.0,3299,5.68,5.72,3.52
2977,0.71,Ideal,G,VS2,61.8,56.0,3299,5.73,5.76,3.55
2978,0.71,Ideal,G,VS2,61.8,56.0,3299,5.72,5.75,3.55
2979,0.71,Ideal,D,VS2,61.5,55.0,3299,5.75,5.79,3.55
2980,1.05,Ideal,G,SI2,59.6,57.0,3299,6.58,6.53,3.91
2981,0.77,Premium,G,VVS2,60.8,59.0,3299,5.96,5.92,3.61
2984,0.7,Premium,F,VVS1,62.4,56.0,3300,5.69,5.63,3.53
2985,0.77,Ideal,G,VS2,61.8,54.0,3300,5.91,5.94,3.66
2986,0.7,Ideal,G,VS1,60.8,56.0,3300,5.73,5.8,3.51
2988,0.72,Ideal,E,VS2,60.9,56.0,3301,5.81,5.84,3.55
2989,0.71,Ideal,E,VS2,61.8,57.0,3301,5.69,5.74,3.53
2990,0.73,Ideal,H,IF,62.2,54.0,3301,5.76,5.82,3.6
2994,0.9,Premium,G,SI2,61.1,58.0,3303,6.18,6.22,3.79
3001,0.7,Ideal,G,VVS1,60.7,57.0,3303,5.73,5.76,3.49
3002,0.77,Ideal,E,VS2,61.0,56.0,3303,5.91,5.96,3.62
3003,0.81,Ideal,F,SI2,62.1,56.0,3303,5.95,6.0,3.71
3004,0.71,Ideal,E,VS2,62.1,55.0,3304,5.72,5.75,3.56
3005,0.71,Ideal,E,VS2,62.0,56.0,3304,5.72,5.75,3.55
3006,0.72,Ideal,E,VS2,60.8,56.0,3304,5.81,5.84,3.54
3007,0.71,Ideal,E,VS2,62.5,56.0,3304,5.69,5.71,3.56
3013,0.82,Ideal,E,VS1,60.0,55.0,3306,6.18,6.08,3.68
3014,0.76,Ideal,D,VS2,61.8,57.0,3306,5.85,5.9,3.63
3015,0.76,Ideal,D,SI1,62.0,57.0,3306,5.88,5.92,3.66
3019,0.71,Ideal,G,VVS2,61.7,57.0,3307,5.72,5.74,3.53
3020,0.71,Ideal,G,VVS2,61.3,56.0,3307,5.75,5.77,3.53
3021,0.73,Ideal,G,VS2,60.9,57.0,3307,5.8,5.86,3.55
3023,0.9,Ideal,I,SI1,60.8,57.0,3308,6.22,6.25,3.79
3024,0.73,Premium,D,VS2,59.8,58.0,3308,5.85,5.89,3.51
3027,0.77,Ideal,D,SI1,60.8,57.0,3309,5.9,5.94,3.6
3028,0.7,Ideal,E,VS1,62.2,58.0,3309,5.67,5.71,3.54
3029,0.7,Ideal,H,IF,61.3,59.0,3309,5.69,5.72,3.5
3031,0.31,Ideal,D,SI1,62.2,54.0,565,4.36,4.39,2.72
3032,0.31,Ideal,D,SI1,61.3,55.0,565,4.36,4.41,2.69
3034,0.26,Premium,H,VVS2,59.8,61.0,565,4.18,4.15,2.49
3036,0.31,Ideal,G,VVS2,62.2,55.0,565,4.32,4.36,2.7
3043,0.3,Ideal,F,VS2,62.4,57.0,565,4.29,4.33,2.69
3051,0.27,Ideal,G,VVS2,60.8,57.0,566,4.18,4.2,2.54
3053,0.27,Ideal,H,IF,61.6,56.0,566,4.18,4.21,2.58
3054,0.27,Ideal,G,IF,61.6,57.0,566,4.18,4.21,2.58
3055,0.35,Premium,H,SI2,61.6,58.0,566,4.54,4.49,2.78
3056,0.34,Premium,F,SI1,59.3,60.0,566,4.52,4.58,2.7
3060,0.34,Premium,F,SI1,59.8,58.0,566,4.53,4.57,2.72
3062,0.73,Ideal,E,VS2,61.5,56.0,3310,5.79,5.82,3.57
3063,0.62,Ideal,G,IF,61.8,56.0,3310,5.45,5.48,3.38
3064,0.76,Premium,H,VVS1,60.7,58.0,3311,5.9,5.93,3.59
3065,0.73,Ideal,E,VS1,62.3,56.0,3311,5.8,5.75,3.6
3066,0.73,Premium,E,VS1,61.2,58.0,3311,5.83,5.77,3.55
3067,0.81,Premium,G,VS1,62.1,58.0,3311,5.96,5.92,3.69
3068,0.81,Premium,F,SI1,61.6,58.0,3311,5.96,5.92,3.66
3069,0.73,Premium,E,VS1,60.9,61.0,3311,5.81,5.79,3.53
3072,0.8,Premium,D,SI1,61.7,58.0,3312,5.96,5.93,3.67
3076,1.24,Ideal,I,SI2,62.5,57.0,3312,6.89,6.84,4.29
3077,0.9,Premium,D,SI2,62.5,59.0,3312,6.18,6.13,3.85
3078,0.74,Premium,E,VS1,61.2,58.0,3312,5.88,5.82,3.58
3080,0.9,Premium,D,SI2,61.0,61.0,3312,6.17,6.15,3.76
3081,1.24,Ideal,J,SI1,62.3,57.0,3312,6.86,6.81,4.26
3082,0.57,Ideal,F,VVS1,61.3,56.0,3313,5.37,5.4,3.3
3087,0.83,Ideal,I,SI1,61.9,57.0,3314,5.96,6.02,3.71
3088,0.74,Ideal,E,VS2,61.7,56.0,3315,5.86,5.81,3.6
3090,0.71,Ideal,D,SI1,62.3,56.0,3316,5.72,5.7,3.56
3091,0.93,Premium,F,SI2,61.3,62.0,3317,6.26,6.17,3.81
3095,0.79,Ideal,E,VS2,59.3,57.0,3318,6.06,6.02,3.58
3096,0.92,Premium,G,SI2,62.3,59.0,3318,6.2,6.15,3.85
3097,0.73,Ideal,D,VS2,61.8,54.0,3319,5.89,5.92,3.65
3098,0.7,Ideal,F,VS1,61.5,55.0,3319,5.73,5.75,3.53
3099,1.02,Ideal,G,I1,61.5,56.0,3321,6.46,6.49,3.98
3100,0.52,Ideal,D,VVS1,60.9,56.0,3321,5.2,5.24,3.18
3101,0.71,Ideal,D,VS2,62.1,56.0,3321,5.71,5.75,3.56
3102,0.71,Ideal,D,VS2,61.2,57.0,3321,5.73,5.77,3.52
3103,0.77,Ideal,F,SI1,61.5,55.0,3321,5.88,5.92,3.63
3104,1.06,Ideal,G,SI2,61.0,56.0,3321,6.62,6.56,4.02
3106,0.72,Ideal,D,SI1,62.2,56.0,3322,5.77,5.74,3.58
3107,0.86,Premium,E,SI1,61.9,61.0,3323,6.07,5.99,3.73
3111,0.53,Ideal,E,VVS1,61.5,54.0,3323,5.23,5.25,3.22
3114,0.92,Ideal,I,SI1,61.8,57.0,3323,6.27,6.25,3.87
3119,0.79,Ideal,H,VVS2,62.0,55.9,3324,5.88,5.95,3.67
3120,0.7,Ideal,H,VVS2,61.8,55.0,3325,5.69,5.74,3.53
3121,0.7,Ideal,H,VVS2,61.0,56.0,3325,5.75,5.78,3.52
3122,0.7,Ideal,H,VVS2,60.9,56.0,3325,5.76,5.79,3.52
3124,0.96,Ideal,J,VS2,61.5,57.0,3326,6.32,6.36,3.9
3125,0.9,Premium,H,SI2,62.1,59.0,3326,6.13,6.04,3.78
3126,0.78,Ideal,D,SI1,61.2,58.0,3326,5.92,5.95,3.63
3128,0.9,Premium,H,SI2,59.2,60.0,3326,6.3,6.24,3.71
3129,0.72,Ideal,G,VVS1,61.7,55.0,3326,5.8,5.77,3.57
3130,0.9,Premium,G,SI1,60.1,59.0,3326,6.25,6.2,3.74
3131,0.9,Premium,G,SI2,59.5,61.0,3326,6.33,6.28,3.75
3133,0.79,Ideal,D,SI1,61.3,54.0,3328,5.96,6.01,3.67
3134,0.73,Ideal,E,VS2,62.2,56.0,3328,5.76,5.78,3.59
3136,0.82,Ideal,E,SI2,60.9,56.0,3328,6.06,6.12,3.71
3137,0.88,Ideal,I,SI1,61.7,56.0,3328,6.14,6.18,3.8
3138,1.27,Ideal,I,I1,62.3,56.0,3328,6.91,6.86,4.29
3139,0.88,Ideal,E,SI2,62.2,57.0,3329,6.08,6.2,3.82
3140,0.72,Ideal,F,VS1,62.5,54.0,3330,5.73,5.76,3.59
3141,0.7,Ideal,E,SI1,61.9,56.0,3330,5.7,5.73,3.54
3142,0.7,Ideal,E,SI1,61.1,56.0,3330,5.75,5.78,3.52
3143,0.7,Ideal,E,SI1,61.6,56.0,3330,5.7,5.72,3.52
3146,0.71,Ideal,G,VVS1,61.4,59.0,3332,5.7,5.76,3.52
3147,0.77,Ideal,H,VS2,60.9,56.0,3332,5.89,5.94,3.61
3148,0.71,Ideal,E,VS1,61.8,55.0,3332,5.72,5.77,3.55
3151,0.92,Ideal,J,VS1,62.4,56.0,3332,6.23,6.19,3.88
3155,0.93,Premium,F,SI2,60.0,60.0,3333,6.36,6.31,3.8
3159,0.78,Ideal,E,VS2,62.0,55.0,3334,5.89,5.95,3.67
3160,0.72,Ideal,H,VVS2,61.6,56.0,3334,5.75,5.77,3.55
3163,0.7,Ideal,D,VS1,62.0,57.0,3335,5.69,5.76,3.55
3164,0.94,Premium,H,SI2,61.9,57.0,3335,6.29,6.21,3.87
3165,0.64,Ideal,F,VVS2,61.0,56.0,3336,5.55,5.59,3.4
3166,0.61,Ideal,D,VVS2,60.1,57.0,3336,5.53,5.58,3.34
3167,0.75,Ideal,F,SI1,61.5,55.0,3336,5.88,5.9,3.62
3168,0.75,Ideal,F,SI1,61.8,56.0,3336,5.84,5.87,3.62
3175,0.9,Premium,I,VS2,61.2,62.0,3338,6.19,6.13,3.77
3176,0.81,Ideal,E,SI1,61.3,57.0,3338,6.08,6.03,3.71
3177,0.9,Ideal,G,SI2,62.5,55.0,3338,6.21,6.15,3.86
3184,0.74,Ideal,F,VS1,62.0,54.8,3340,5.81,5.83,3.61
3186,0.73,Ideal,F,VVS1,61.9,56.0,3342,5.83,5.76,3.59
3187,0.71,Ideal,E,VS2,61.1,56.0,3342,5.77,5.79,3.53
3188,0.73,Ideal,G,VS1,62.0,55.0,3342,5.74,5.79,3.58
3189,0.73,Ideal,G,VS1,60.8,58.0,3342,5.81,5.87,3.55
3192,0.78,Premium,F,VS1,60.6,57.0,3342,6.0,5.95,3.62
3193,0.78,Ideal,G,VS2,61.1,56.0,3343,5.89,5.96,3.62
3194,0.77,Premium,F,VS1,62.1,60.0,3343,5.82,5.77,3.6
3195,0.57,Ideal,F,VVS1,61.3,56.0,3343,5.4,5.37,3.3
3197,1.0,Premium,F,I1,62.4,59.0,3344,6.34,6.38,3.97
3199,0.72,Ideal,G,VS2,61.7,55.0,3344,5.72,5.79,3.55
3201,0.7,Ideal,E,VS1,62.3,54.0,3345,5.67,5.71,3.54
3202,0.78,Ideal,E,SI1,61.6,56.0,3345,5.94,6.0,3.68
3203,0.77,Ideal,D,SI1,62.5,56.0,3345,5.86,5.91,3.68
3205,0.53,Ideal,D,VVS2,61.6,56.0,3346,5.21,5.24,3.22
3206,0.73,Ideal,D,VS2,61.5,57.0,3346,5.81,5.83,3.58
3207,0.71,Ideal,E,VS1,62.3,56.0,3346,5.69,5.74,3.56
3211,0.83,Premium,D,SI1,62.2,60.0,3347,6.01,5.98,3.73
3212,0.7,Premium,F,VVS1,61.8,60.0,3348,5.67,5.63,3.49
3213,0.7,Ideal,F,VVS1,62.2,55.0,3348,5.69,5.66,3.53
3216,1.01,Premium,G,I1,59.4,61.0,3348,6.51,6.45,3.85
3225,0.63,Ideal,F,VVS2,61.2,56.0,3351,5.53,5.55,3.39
3226,0.76,Ideal,D,VS2,60.2,56.0,3352,5.92,5.95,3.57
3227,0.72,Ideal,G,VVS2,61.3,56.0,3352,5.76,5.8,3.54
3228,0.72,Ideal,G,VVS2,62.0,55.0,3352,5.72,5.76,3.56
3229,0.72,Ideal,G,VVS2,61.2,57.0,3352,5.76,5.77,3.53
3230,0.53,Ideal,E,VVS1,61.5,54.0,3352,5.25,5.23,3.22
3232,1.05,Premium,H,SI2,61.7,59.0,3352,6.59,6.53,4.05
3233,0.74,Premium,D,VS2,59.3,60.0,3353,5.89,5.91,3.5
3236,0.76,Ideal,D,VS1,61.1,54.0,3353,5.86,5.89,3.59
3240,0.81,Ideal,D,SI1,61.9,57.0,3353,6.01,5.97,3.71
3243,0.7,Ideal,G,VVS1,61.9,58.0,3354,5.67,5.74,3.53
3244,0.71,Ideal,E,VS1,62.4,57.0,3354,5.67,5.71,3.55
3246,0.81,Ideal,I,VS2,61.4,55.0,3355,6.03,6.06,3.71
3247,0.96,Premium,G,SI1,62.0,57.0,3355,6.34,6.31,3.92
3248,1.28,Ideal,H,I1,61.9,56.0,3355,6.95,6.91,4.29
3249,0.8,Premium,E,SI1,61.5,58.0,3356,5.93,5.97,3.66
3252,0.77,Ideal,F,VS1,62.5,57.0,3357,5.88,5.9,3.68
3253,0.8,Ideal,I,IF,62.4,58.0,3357,5.9,5.96,3.7
3255,0.82,Ideal,D,SI2,62.1,57.0,3357,6.04,6.0,3.74
3262,0.7,Ideal,F,VS1,60.3,57.0,3359,5.74,5.79,3.47
3264,0.93,Ideal,I,SI1,61.9,57.0,3359,6.23,6.21,3.85
3265,0.78,Premium,E,VS1,60.9,57.0,3360,5.94,5.88,3.59
3266,0.7,Ideal,D,VS2,61.4,55.0,3360,5.71,5.75,3.52
3267,0.71,Ideal,E,SI1,61.9,55.0,3360,5.74,5.77,3.56
3268,0.71,Ideal,E,SI1,60.8,57.0,3360,5.8,5.84,3.54
3269,1.01,Premium,I,SI2,61.5,62.0,3360,6.41,6.37,3.93
